"","to","from","fraction2010","fraction2011","fraction2012","fraction2013","fraction2014","fraction2015","fraction2016","fraction2017","fraction2018","fraction2019","fraction_mean"
"3642","United Republic of Tanzania","France",0.00275495507041441,0,0,0,0.00127502397144245,0,0.00315833268191982,0.0019463888770094,0.000827570705177384,0.00197361044142503,0.00119358817473885
"3643","Zimbabwe","France",0.00297899984635954,0,0,0,0.000862418791692249,0.000887155787647355,0,0,0.00457408144235636,0.00635826711228435,0.00156609229803398
"3644","Mozambique","Georgia",0.00175607844427865,0,0,0,0,0,0,0,0,0,0.000175607844427865
"3645","Bangladesh","Germany",0.0226465677156211,0.0103415473732171,0,0,0,0.00104372925660436,0,0,0,0,0.00340318443454426
"3646","Bulgaria","Germany",0.00685526135055932,0,0,0,0,0,0,0,0,0,0.000685526135055932
"3647","Côte d'Ivoire","Germany",0.00588178655244611,0.00599119102661564,0.0043615142677683,0.0226465713358966,0.0072315984192709,0.0472901207300003,0.0107034826908387,0.084470231219899,0.0017834285290969,0.00238231688814115,0.0192742241659974
"3648","Cuba","Germany",0.0430916888312793,0.00198222433898059,0.00157049957941632,0.0016813955375951,0.0740825093484704,0.111828974824437,0.0807542241934991,0.0929070048452436,0.0479048656456728,0.0615691813676327,0.0517372568512227
"3649","Democratic Republic of the Congo","Germany",0.195643874246303,0.034458776039077,0.00239485280863424,0.19551304940383,0.211053861379385,0.101988579104303,0.123116209454812,0.00143885429866726,0,0,0.0865608056735011
"3650","Eritrea","Germany",0.900171772594911,0.356866856134157,0.884227035189982,0.883521402905511,0.865386965363198,0,0,0,0,0,0.389017403218776
"3651","Gabon","Germany",0.00609951561980517,0.00595115219332486,0.0049855026992368,0.00567351552595699,0.00720225722309682,0.0754361743461105,0.00941831312429577,0.00601503454453705,0.00280550604190034,0,0.0123586971318264
"3652","Ghana","Germany",0.0180586449603685,0,0.000830310717551954,0,0.0166566982840444,0.000897152586039732,0.00585447021580475,0,0,0,0.00422972767638093
"3653","Jordan","Germany",0.190154195938588,0.0851044876921809,0,0,0,0,0,0,0,0,0.0275258683630769
"3654","Kenya","Germany",0.0447229019072482,0,0,0.00945547067975431,0.0462008424228754,0.102476956579548,0.134488852561305,0.0359334195973619,0.0318654911495089,0.0512332732939466,0.0456377208191549
"3655","Malawi","Germany",0.256701879152722,0,0,0.0545543041603975,0,0.0784898793304521,0.0189064796716728,0.0090495750000987,0.0224825309537336,0.31586099123331,0.0756045639502387
"3656","Mali","Germany",0.00585081102662386,0.00485904708411561,0.0354264498453176,0.171604321482537,0.0436856434916919,0.156493765941374,0.0276630296287998,0.00447120404417226,0.00160225972140212,0.00188664951447681,0.0453543181780511
"3657","Mauritania","Germany",0.00662501634887569,0.00281062874382534,0.000979317007781018,0.0301479831608327,0.172095590587882,0.10296865397713,0.0563439384986824,0.00333258120638454,0.00069368554844839,0.00184040078446936,0.0377837795864311
"3658","Mauritius","Germany",0.00277492718344461,0.00212960056633246,0.00139051116850891,0.00182933616110264,0.00303179582514192,0.00369163101639261,0.00408183617025084,0.00245828853096447,0.0379784333983434,0.142648351098524,0.0202014711119006
"3659","Mozambique","Germany",0.173794222229716,0.0548499610606356,0.0553664948580028,0.109117425526059,0.0534609513435015,0.00117142736748863,0.0797694495980874,0.0964523532335971,0.0716461770541455,0.0760020972133694,0.0771630559484603
"3660","Namibia","Germany",0.201557521900911,0,0,0.0542719268326785,0.171997098465262,0.0522018823414016,0.104362137479712,0.234701795623258,0.0514486186469719,0.0069053061555541,0.0877446287445749
"3661","Nigeria","Germany",0.00712574904424021,0.00627353579484594,0.0272742177692548,0.0126660643546463,0.0151883447643541,0.0641892340194165,0.0182014253806453,0.0402908856996928,0.030477652469471,0,0.0221687109296567
"3662","Philippines","Germany",0.000811763358035022,0,0,0,0,0.000382912435635325,0.00191869845361676,0,0,0,0.00031133742472871
"3663","Rwanda","Germany",0.0252419946004932,0.0365977908697775,0,0,0.0216036439448832,0,0.0746137928976211,0.0953484746666606,0.0193014466152872,0.148164538778207,0.042087168237293
"3664","Saudi Arabia","Germany",0.117231092617171,0.0599152874138828,0.0604560109050901,0.133495635709673,0.101805255657681,0.122586394093484,0.134025135807889,0.158028831292941,0.0911134997659519,0.0760909634366019,0.105474810670037
"3665","South Africa","Germany",0.365977302981814,0.0824936453814098,0.0188212189207792,0.0287674888949522,0.111805842544809,0.107206231893872,0.0263227453608461,0.165285625029456,0.202714034463576,0.215586009547959,0.132498014501947
"3666","Sudan (former)","Germany",0.228476898280403,0.362287860713817,0,0,0,0,0,0,0,0,0.059076475899422
"3667","Syrian Arab Republic","Germany",0.00383087709013614,0,0,0.000742737859792279,0,0,0,0,0,0,0.000457361494992842
"3668","Thailand","Germany",0.000804075206839319,0,0,0,0.00040771663719856,0.00199314091674339,0.000571230784549881,0,0,0,0.000377616354533115
"3669","Togo","Germany",0.104081093994562,0,0.00269766187320184,0,0,0,0,0,0,0,0.0106778755867764
"3670","Uganda","Germany",0.0830968336431956,0.262289929042861,0,0.0871157225883897,0.115599392717884,0.0176556007211084,0.258473906035159,0.101989323332756,0.0134934476386697,0.0704012464629932,0.101011540218302
"3671","United Arab Emirates","Germany",0.111293163328401,0.0018681037080126,0,0,0.0248247848673504,0.0084514714826976,0.0601299396386275,0,0,0.0220738621585098,0.0228641325183599
"3672","United Republic of Tanzania","Germany",0.0864877973210775,0,0,0.0169631207855882,0.058434743769114,0,0.163301892271194,0.0915220292947798,0.0254561899169222,0.079290650588922,0.0521456423947598
"3673","Viet Nam","Germany",0.000416405453567458,0,0,0,0,0,0.000209440568867177,0,0,0,6.25846022434635e-05
"3674","Yemen","Germany",0.0379862219174904,0.000467520878405911,0.00776996910941904,0.0167167146290889,0.058794238495706,0.0952771848243916,0.0630570669397746,0.00719853154044606,0,0.000139154673757547,0.028740660300848
"3675","Zimbabwe","Germany",0.0955685758672365,0,0,0.0258845681190746,0.0149663731790346,0.0470004599473783,0.00336921572763013,0.0146633109537095,0.139606822484547,0.165711533060916,0.0506770859339526
"3676","Ethiopia","Hungary",0.00113908323111228,0,0,0.00306850543717941,0.0172769832830035,0.00548642367568541,0.0209132693044875,0.016915280372249,0.00706159401449773,0.0059639984666898,0.00778251377849047
"3677","Nigeria","Hungary",0.0013049640967642,0.000151237877298087,0.000440322497338568,0.000531218357409618,0.000431089572271629,0.000294474471396412,0.000851760292184422,0.00065304829377175,0.000209039772886746,0,0.000486715523132143
"3678","Philippines","Hungary",0.00510299846008988,0,0,0.000586729127050342,0.00145325345935714,0,0.000140119196052591,0,0.00015053138928308,0.000797229636448913,0.000823086126828195
"3679","Thailand","Hungary",0.00137011886790881,0,0,0,0,0.000340339713911548,7.73072237350836e-05,0,0.000111744610087186,0.00112173838795105,0.000302124880359368
"3680","Armenia","Iran (Islamic Republic of)",0.0262702097215644,0,0,0,0,0,0,0,0,0,0.00262702097215644
"3681","Bangladesh","Iran (Islamic Republic of)",0.0110735793749983,0,0,0,0,0,0,0,0,0,0.00110735793749983
"3682","India","Iran (Islamic Republic of)",0.111986622690502,0,0,0,0,0,0,0,0,0,0.0111986622690502
"3683","Malaysia","Iran (Islamic Republic of)",0.000220535924869063,0,0,0,0,0,0,0,0,0,2.20535924869063e-05
"3684","Oman","Iran (Islamic Republic of)",0.118473925798929,0,0,0,0,0.0190112689026461,0,0.0612389244191116,0.048394551517689,0,0.0247118670638376
"3685","Sri Lanka","Iran (Islamic Republic of)",0.0157757708905834,0,0,0,0,0,0,0,0,0,0.00157757708905834
"3686","United Arab Emirates","Iran (Islamic Republic of)",0.148523914121727,0,0,0,0,0,0,0,0,0,0.0148523914121727
"3687","Viet Nam","Iran (Islamic Republic of)",0.00042922964579887,0,0,0,0,0,0,0,0,0,4.2922964579887e-05
"3688","Yemen","Iran (Islamic Republic of)",0.0100856969861483,0,0,0,0,0,0,0,0,0,0.00100856969861483
"3689","Netherlands","Ireland",0.000325651369089417,0.000437905290667701,8.25176153082604e-05,0,0,0,0,0,0,0,8.46074275065378e-05
"3690","Portugal","Ireland",0.000175356232511785,0.000223745636505878,7.58016256277714e-05,0,0,0,0,0,0,0,4.74903494645434e-05
"3691","Spain","Ireland",0.000200501955738246,0.000183077868312495,6.15053418807832e-05,0,0,3.62024961337075e-05,0,0,0,0,4.81287662065232e-05
"3692","United Kingdom of Great Britain and Northern Ireland","Ireland",0.010395103345226,0.0332058051757356,0.00823873635215976,0.00537036360194432,0.00313992201812561,0.00478462862939091,0.0021756241154233,0.00212947228795866,0.0016879482297049,0.00363541553597839,0.00747630192916474
"3693","Israel","Italy",0.00018675185084329,0,0,0,0,0,0,0,0,0,1.8675185084329e-05
"3694","Algeria","Latvia",0.000347683929229101,6.13887412634446e-05,0.0230765115762996,0.00766985819524027,0.000421805253564744,0.0372631576831024,0.0210782842647314,0.00682001280399841,0,0.00175006854923457,0.0098488770996664
"3695","Bangladesh","Latvia",0.000174363542316165,0,0,0,0,0.000139430576203632,0,0,0,0,3.13794118519796e-05
"3696","Belgium","Latvia",0.00308372870142781,0.00228116350085478,0.00281727247940395,0.00100505720898118,0.000595318021216683,0.00160869015559504,0.0039593028229656,0.00468491848527634,8.86514207744061e-05,0.000800337595753504,0.00209244403922493
"3697","Cuba","Latvia",0.000341568762490795,0,0,0,0.000850646998796892,0.000658985269947975,0.00067411976918955,0,0,0.000200741432743914,0.000272606223316913
"3698","Democratic Republic of the Congo","Latvia",0.00347070747510835,0,0,0.00217237799266718,0.044943552171013,0,0,0,0,0.0814027192146018,0.013198935685339
"3699","Denmark","Latvia",0.152782205445419,0.0603212052128095,0.0997989017701278,0.0639202870610559,0.0715952539856224,0.0663131216928098,0.0636689066947929,0.0363336873510783,0.0655108891162864,0.013419406591121,0.0693663864921123
"3700","Egypt","Latvia",0.000109526728900143,3.95746369978157e-05,3.53784095147337e-05,0,0.00110094600174503,0.000112108278649633,6.95317661473437e-05,0.000717518286478905,1.36158209716691e-05,0,0.000219819992940527
"3701","Estonia","Latvia",0.0818461970649056,0.0313974005247647,0.274858204856626,0.231707815673967,0.072639066313804,0.346225670522349,0.274044918702969,0.158131769803212,0.0883021681868295,0.0556607986605249,0.161481401030995
"3702","Ethiopia","Latvia",0.0216189827233168,0,0,0,0,0.00128421141634643,0.026146565026268,0,0,0,0.00490497591659312
"3703","France","Latvia",0.0104436443708476,0.000536213987321259,0.00178441776886307,0.0111687804185294,0.00414367178318117,0.0171509423242602,0.0145808489155332,0.000891248189447255,0,0.00176304372644902,0.00624628114844322
"3704","Germany","Latvia",0.0120621358266734,0.00589467366708391,0.0224491087915149,0.00520060356087099,0.00489987550110634,0.00753635558685433,0.0105048485644929,0.00136912663864315,0.00101213599202479,0.00590996086524008,0.00768388249945047
"3705","Indonesia","Latvia",0.00241169760672699,7.7795394867086e-05,0,0,0,0.00340538259708448,0,0,0,0,0.000589487559867856
"3706","Ireland","Latvia",0.00428707056347576,0,0.00766215274520637,0.00109509026896911,0,0.00434309275579976,0.0101107292946895,0.00338499978696633,0.00694389276646235,0.00236245872235324,0.00401894869039224
"3707","Italy","Latvia",0.00323380980269131,0.00194250754207674,0.0023101398655684,0.000578901887944045,0.00148976985010831,0.000286758206747456,0.000268745053225052,0.00159480323049635,5.5811062754233e-05,0.000233323129834943,0.00119945696314468
"3708","Jordan","Latvia",0.00104328908167095,0,0,0,0,0,0,0,0,0,0.000104328908167095
"3709","Kenya","Latvia",0.0011272137767183,0,0,0,0.0117910805755183,0.0372120077945792,0.0606912022191261,0.0242616131753866,0.00021557420616656,0.0598890374172839,0.0195187729164779
"3710","Libya","Latvia",0.00176453058847425,0.0140404042575377,0.0301483291989063,0.000219373166678924,0.0149009103561618,0.0193454829927704,0,0.0178623903935704,0.00577532388973933,0.000165069607251444,0.010422181445109
"3711","Lithuania","Latvia",0.257092099369919,0.173109481705413,0.222030746522793,0.0610936092077751,0.0507662888851978,0.199828584113325,0.0974256927339448,0.166683009523553,0.0577543953902209,0.0198443890790133,0.130562829653115
"3712","Morocco","Latvia",0.0012080374960442,0.000182925692417151,0.00377268709751133,0.00037068293833024,0.00480538629280583,0.000871485895415328,0.00294984098227653,0.000134535117739332,0.000125603916086325,0.000308143898358407,0.00147293293269847
"3713","Mozambique","Latvia",0.0349456761962717,0,0.00070336261830053,0.000488936491794255,0.0252220427522125,0.0014068875988142,0.000940460168891236,0.000978548209612243,0.026307447067845,0.035800844119972,0.0126794205223714
"3714","Netherlands","Latvia",0.00516982604574746,0.0033671702375689,0.0118027780825683,0.00622987365948418,0.00115624258491754,0.0063882184845189,0.0211453329059117,0.0117575271579427,0.000127349670435238,0.000386496394498786,0.00675308152235937
"3715","Nigeria","Latvia",0.00142414264264584,0,0.000526988567984369,0.00022156659863454,0.000123497811822812,0.000384610321855792,0.000305079489450239,0.0251397451316349,0.00905392335195315,0.0476347242648807,0.00848142781808623
"3716","Norway","Latvia",0.0236554025198626,0.0117716303197079,0.0218716960424823,0.0253248694194455,0.0231867219077793,0.0355172460556053,0.00182650602522036,0.00447259870622836,0.00841732335099513,0.0106250026710356,0.0166668997018362
"3717","Philippines","Latvia",0.000386771253713655,0,0,0,0,0,0.00210668152961019,0,0,0,0.000249345278332384
"3718","Poland","Latvia",0.00480656294919684,0.00108602777051563,0.00361727009068227,0,0,0.00501849669516287,0.000790308206749874,0.00271674987537754,0.000619635654579301,0.000773582890440972,0.00194286341327053
"3719","Portugal","Latvia",0.00148579985475772,0.000551340838100696,0.00196096180798883,0.000263422798278001,0.00186791929177338,0.00570375373350882,0.00891164551591549,0.00643094171980932,0.000733128463819058,0.00634379487393633,0.00342527088978876
"3720","Republic of Korea","Latvia",0.000142127213729799,0,0,0,0,0.000119884087334981,0,0,0,0,2.6201130106478e-05
"3721","Saudi Arabia","Latvia",0.0140786468457105,0.0119083042285416,0.00267339241196625,0.0266401182030344,0.000929677529234585,0.0327069072733405,0.0232975344425047,0.0366525519322325,0.0358388882268285,0.0559147704106393,0.0240640791504033
"3722","Sierra Leone","Latvia",0.139857177225463,0,0,0,0,0,0,0,0,0,0.0139857177225463
"3723","South Africa","Latvia",0.00236537233279803,0.0003629107076068,0.000239146239559828,0.00833059184978992,0.0329456096462435,0.000755469128800478,0.000275192856901133,0.0233842865131596,0.0359453726564633,0.0259392012121074,0.013054315314343
"3724","Spain","Latvia",0.0134843485909728,0.00505450871841658,0.00269059591540921,0.00210743895846699,0.00871299287758081,0.0101589386317785,0.0133442964509216,0.00802858130262801,0.00546292283602488,0.00603598441541401,0.00750806086976133
"3725","Sudan (former)","Latvia",0.00125658134369537,0.000917725391025921,0,0,0,0,0,0,0,0,0.000217430673472129
"3726","Sweden","Latvia",0.032201478181592,0.0716426334010642,0.0480521962276273,0.0974080167781578,0.175791486488885,0.102785461293261,0.141226336201376,0.0243962267022013,0.101022356505207,0.0915319258179309,0.0886058117597302
"3727","Switzerland","Latvia",0.00150539923790161,0.000671815605610841,0.00367764066360644,0.000515208739980792,0.000581589199663888,0.00101405282534019,0.00106869484536128,0,0,0.000328896072758061,0.00093632971902231
"3728","Thailand","Latvia",0.000321790738356991,0,0,0,0,0.000190847070617407,7.97058874270413e-05,0,0,0,5.92343696401439e-05
"3729","Tunisia","Latvia",0.000638901633281723,0.000361840609761558,0.000209949311506175,0.000257085162732888,0.00133924218379269,0.000407115346410327,0.000476487683049663,0.000277546591962142,0.000379197299513768,0.000445020933873087,0.000479238675588402
"3730","Turkey","Latvia",0.00501131353687088,0.00406615388355688,0.000128597671709934,6.78265118112341e-05,0.00457025973087224,0.00530960075728675,0.0106589748711842,0.0181641221131751,0.000113639569797813,0.0107610504206676,0.00588515390669325
"3731","Uganda","Latvia",0.0105835090191558,0,0,0.0386335426622353,0.0210245692585894,0.0402081363448228,0.0881420021456856,0.00104724017023201,0,0.00067105450725519,0.0200310054107976
